ward22cd,ward22nm,building_use,construction_age_band,wall_type,wall_insulation,roof_type,roof_insulation,glazing_type,built_form,property_type,total_floor_area,estimated_floor_count,number_habitable_rooms,epc_score,main_heat_type,main_fuel_type,energy_consumption,tenure,lookup_age_band,u_value_wall,u_value_roof,u_value_floor,u_value_glazing
E05013653,Bloomsbury,mixed use,1967-1982,cavity,insulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,53,11.0,up to 2,78,boiler,mains gas,6959,owner-occupied,1967-1975,,,,2.4
E05013653,Bloomsbury,mixed use,1900-1929,solid,uninsulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,40,4.0,up to 2,55,room/storage heaters,electricity,4305,private-rented,pre-1920,1.7,,,2.4
E05013653,Bloomsbury,mixed use,1967-1982,cavity,insulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,53,11.0,up to 2,78,boiler,mains gas,6959,owner-occupied,1967-1975,,,,2.4
E05013653,Bloomsbury,mixed use,1967-1982,cavity,insulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,47,11.0,up to 2,70,boiler,mains gas,7905,social,1967-1975,,,,5.75
E05013653,Bloomsbury,mixed use,1967-1982,cavity,uninsulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,49,11.0,up to 2,74,boiler,mains gas,8703,social,1967-1975,0.6,,,2.4
E05013653,Bloomsbury,mixed use,1967-1982,cavity,insulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,53,11.0,up to 2,78,boiler,mains gas,6959,owner-occupied,1967-1975,,,,2.4
E05013653,Bloomsbury,mixed use,1967-1982,cavity,insulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,53,11.0,up to 2,78,boiler,mains gas,6959,owner-occupied,1967-1975,,,,2.4
E05013653,Bloomsbury,residential only,1983-1995,solid,insulated,another dwelling above,another dwelling above,double/triple,mid-terrace,flat,68,4.0,3,80,boiler,mains gas,5917,owner-occupied,1983-1990,,,,2.4
E05013653,Bloomsbury,mixed use,1900-1929,solid,insulated,another dwelling above,another dwelling above,double/triple,mid-terrace,flat,28,3.0,up to 2,75,boiler,electricity,2111,private-rented,pre-1920,,,,2.4
E05013653,Bloomsbury,mixed use,pre-1900,solid,insulated,another dwelling above,another dwelling above,double/triple,mid-terrace,flat,36,3.0,up to 2,72,boiler,electricity,2701,private-rented,pre-1920,,,,2.4
E05013653,Bloomsbury,mixed use,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,62,4.0,3,72,boiler,mains gas,10265,private-rented,pre-1920,1.7,,,2.4
E05013653,Bloomsbury,mixed use,1983-1995,cavity,insulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,47,11.0,3,81,boiler,mains gas,4398,private-rented,1983-1990,,,,2.4
E05013653,Bloomsbury,mixed use,1983-1995,cavity,insulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,49,11.0,up to 2,64,boiler,mains gas,12027,social,1983-1990,,,,5.75
E05013653,Bloomsbury,mixed use,1967-1982,cavity,insulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,53,11.0,up to 2,78,boiler,mains gas,6959,owner-occupied,1967-1975,,,,2.4
E05013653,Bloomsbury,mixed use,1983-1995,cavity,insulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,50,11.0,up to 2,62,boiler,electricity,4775,private-rented,1983-1990,,,,2.4
E05013653,Bloomsbury,mixed use,pre-1900,solid,uninsulated,room in roof,uninsulated,double/triple,end-terrace,flat,127,3.0,5,60,boiler,mains gas,24236,private-rented,pre-1920,1.7,,,2.4
E05013653,Bloomsbury,mixed use,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,double/triple,mid-terrace,flat,53,4.0,3,74,boiler,mains gas,8762,private-rented,pre-1920,1.7,,,2.4
E05013653,Bloomsbury,mixed use,1967-1982,cavity,insulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,53,11.0,up to 2,78,boiler,mains gas,6959,owner-occupied,1967-1975,,,,2.4
E05013653,Bloomsbury,mixed use,1967-1982,cavity,uninsulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,49,11.0,up to 2,77,boiler,mains gas,5014,owner-occupied,1967-1975,0.6,,,2.4
E05013653,Bloomsbury,mixed use,1967-1982,cavity,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,47,11.0,up to 2,76,boiler,mains gas,5731,social,1967-1975,0.6,,,5.75
E05013653,Bloomsbury,mixed use,2012-onwards,solid,insulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,36,4.0,3,83,communal,mains gas,5860,private-rented,2012-onwards,,,,2.4
E05013653,Bloomsbury,mixed use,1967-1982,cavity,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,48,11.0,up to 2,74,boiler,mains gas,6301,social,1967-1975,0.6,,,5.75
E05013653,Bloomsbury,mixed use,pre-1900,cavity,insulated,pitched,insulated,double/triple,mid-terrace,flat,88,3.0,3,75,boiler,mains gas,11278,private-rented,pre-1920,,,,2.4
E05013653,Bloomsbury,mixed use,1930-1949,cavity,uninsulated,another dwelling above,another dwelling above,double/triple,mid-terrace,flat,38,4.0,3,70,boiler,mains gas,6951,private-rented,1920-1949,1.6,,,2.4
E05013653,Bloomsbury,mixed use,1967-1982,cavity,insulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,53,11.0,up to 2,78,boiler,mains gas,6959,owner-occupied,1967-1975,,,,2.4
E05013653,Bloomsbury,mixed use,1967-1982,cavity,insulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,53,11.0,up to 2,78,boiler,mains gas,6959,owner-occupied,1967-1975,,,,2.4
E05013653,Bloomsbury,mixed use,1996-2011,cavity,insulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,69,4.0,3,79,room/storage heaters,electricity,2961,private-rented,1996-2002,,,,2.4
E05013653,Bloomsbury,mixed use,1967-1982,cavity,insulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,53,11.0,up to 2,78,boiler,mains gas,6959,owner-occupied,1967-1975,,,,2.4
E05013653,Bloomsbury,mixed use,1967-1982,cavity,insulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,53,11.0,up to 2,78,boiler,mains gas,6959,owner-occupied,1967-1975,,,,2.4
E05013653,Bloomsbury,mixed use,2012-onwards,solid,insulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,36,4.0,3,82,communal,mains gas,6537,private-rented,2012-onwards,,,,2.4
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,double/triple,mid-terrace,flat,70,4.0,3,73,boiler,mains gas,10978,owner-occupied,pre-1920,1.7,,,2.4
E05013653,Bloomsbury,residential only,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,50,3.0,3,72,boiler,mains gas,8057,private-rented,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,residential only,1900-1929,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,62,3.0,4,60,boiler,mains gas,14423,owner-occupied,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,mixed use,pre-1900,solid,uninsulated,pitched,uninsulated,double/triple,mid-terrace,flat,152,4.0,4,40,room/storage heaters,electricity,12995,owner-occupied,pre-1920,1.7,2.3,,2.4
E05013653,Bloomsbury,mixed use,1996-2011,solid,insulated,flat,insulated,double/triple,end-terrace,flat,75,4.0,up to 2,76,boiler,mains gas,8328,owner-occupied,1996-2002,,,,2.4
E05013653,Bloomsbury,mixed use,1900-1929,solid,uninsulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,59,4.0,3,80,communal,mains gas,8483,private-rented,pre-1920,1.7,,,2.4
E05013653,Bloomsbury,mixed use,1967-1982,cavity,insulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,47,11.0,up to 2,74,boiler,mains gas,7914,private-rented,1967-1975,,,,5.75
E05013653,Bloomsbury,mixed use,1967-1982,solid,uninsulated,another dwelling above,another dwelling above,double/triple,mid-terrace,flat,95,4.0,3,62,room/storage heaters,electricity,6010,owner-occupied,1967-1975,0.6,,,2.4
E05013653,Bloomsbury,mixed use,1967-1982,cavity,insulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,53,11.0,up to 2,78,boiler,mains gas,6959,owner-occupied,1967-1975,,,,2.4
E05013653,Bloomsbury,mixed use,1967-1982,cavity,insulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,47,11.0,up to 2,72,boiler,mains gas,6655,owner-occupied,1967-1975,,,,5.75
E05013653,Bloomsbury,mixed use,1950-1966,cavity,insulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,47,11.0,up to 2,74,boiler,mains gas,6607,social,1950-1966,,,,5.75
E05013653,Bloomsbury,mixed use,1967-1982,cavity,insulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,46,11.0,up to 2,74,boiler,mains gas,6161,private-rented,1967-1975,,,,2.4
E05013653,Bloomsbury,mixed use,1950-1966,cavity,insulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,45,11.0,up to 2,77,boiler,mains gas,5355,owner-occupied,1950-1966,,,,5.75
E05013653,Bloomsbury,mixed use,1967-1982,cavity,insulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,53,11.0,up to 2,78,boiler,mains gas,6959,owner-occupied,1967-1975,,,,2.4
E05013653,Bloomsbury,residential only,pre-1900,solid,insulated,another dwelling above,another dwelling above,double/triple,mid-terrace,flat,124,3.0,5,18,boiler,electricity,15186,owner-occupied,pre-1920,,,,2.4
E05013653,Bloomsbury,mixed use,1967-1982,cavity,insulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,53,11.0,up to 2,78,boiler,mains gas,6959,owner-occupied,1967-1975,,,,2.4
E05013653,Bloomsbury,mixed use,1967-1982,cavity,insulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,46,11.0,up to 2,72,boiler,mains gas,7325,owner-occupied,1967-1975,,,,5.75
E05013653,Bloomsbury,mixed use,1967-1982,cavity,insulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,53,11.0,up to 2,78,boiler,mains gas,6959,owner-occupied,1967-1975,,,,2.4
E05013653,Bloomsbury,mixed use,1967-1982,cavity,insulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,53,11.0,up to 2,78,boiler,mains gas,6959,owner-occupied,1967-1975,,,,2.4
E05013653,Bloomsbury,mixed use,pre-1900,solid,insulated,another dwelling above,another dwelling above,double/triple,mid-terrace,flat,36,3.0,up to 2,72,boiler,electricity,2701,private-rented,pre-1920,,,,2.4
E05013653,Bloomsbury,mixed use,1983-1995,cavity,insulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,48,11.0,up to 2,76,boiler,mains gas,5991,social,1983-1990,,,,2.4
E05013653,Bloomsbury,mixed use,pre-1900,solid,uninsulated,pitched,uninsulated,double/triple,mid-terrace,flat,132,4.0,4,54,room/storage heaters,electricity,10230,private-rented,pre-1920,1.7,2.3,,2.4
E05013653,Bloomsbury,mixed use,1967-1982,cavity,insulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,47,11.0,up to 2,75,boiler,mains gas,6280,social,1967-1975,,,,5.75
E05013653,Bloomsbury,mixed use,1967-1982,cavity,insulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,53,11.0,up to 2,78,boiler,mains gas,6959,owner-occupied,1967-1975,,,,2.4
E05013653,Bloomsbury,mixed use,1967-1982,cavity,insulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,53,11.0,up to 2,78,boiler,mains gas,6959,owner-occupied,1967-1975,,,,2.4
E05013653,Bloomsbury,mixed use,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,73,3.0,up to 2,77,boiler,mains gas,7460,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,mixed use,1967-1982,cavity,uninsulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,47,11.0,up to 2,79,boiler,mains gas,7394,social,1967-1975,0.6,,,2.4
E05013653,Bloomsbury,mixed use,1967-1982,cavity,insulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,53,11.0,up to 2,78,boiler,mains gas,6959,owner-occupied,1967-1975,,,,2.4
E05013653,Bloomsbury,mixed use,1967-1982,cavity,insulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,46,11.0,up to 2,76,boiler,mains gas,5758,private-rented,1967-1975,,,,5.75
E05013653,Bloomsbury,mixed use,1967-1982,cavity,insulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,53,11.0,up to 2,78,boiler,mains gas,6959,owner-occupied,1967-1975,,,,2.4
E05013653,Bloomsbury,mixed use,1996-2011,cavity,insulated,flat,insulated,double/triple,end-terrace,flat,90,4.0,3,73,boiler,mains gas,13351,private-rented,1996-2002,,,,2.4
E05013653,Bloomsbury,mixed use,1967-1982,cavity,insulated,flat,insulated,double/triple,end-terrace,flat,47,11.0,up to 2,73,boiler,mains gas,7019,social,1967-1975,,,,2.4
E05013653,Bloomsbury,mixed use,2012-onwards,solid,insulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,37,4.0,3,81,communal,mains gas,6989,private-rented,2012-onwards,,,,2.4
E05013653,Bloomsbury,mixed use,1967-1982,cavity,insulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,53,11.0,up to 2,78,boiler,mains gas,6959,owner-occupied,1967-1975,,,,2.4
E05013653,Bloomsbury,mixed use,1900-1929,solid,uninsulated,another dwelling above,another dwelling above,double/triple,mid-terrace,flat,86,4.0,5,55,room/storage heaters,electricity,6440,private-rented,pre-1920,1.7,,,2.4
E05013653,Bloomsbury,mixed use,1983-1995,cavity,insulated,flat,insulated,double/triple,end-terrace,flat,48,11.0,up to 2,66,boiler,mains gas,10423,social,1983-1990,,,,2.4
E05013653,Bloomsbury,mixed use,1983-1995,cavity,insulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,46,11.0,up to 2,76,boiler,mains gas,5531,owner-occupied,1983-1990,,,,2.4
E05013653,Bloomsbury,mixed use,1983-1995,cavity,insulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,46,11.0,up to 2,77,boiler,mains gas,6272,private-rented,1983-1990,,,,5.75
E05013653,Bloomsbury,mixed use,1967-1982,cavity,uninsulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,50,11.0,up to 2,74,boiler,mains gas,7795,social,1967-1975,0.6,,,2.4
E05013653,Bloomsbury,mixed use,1967-1982,cavity,insulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,47,11.0,up to 2,71,boiler,mains gas,7996,owner-occupied,1967-1975,,,,2.4
E05013653,Bloomsbury,residential only,1967-1982,solid,uninsulated,pitched,insulated,single/partial,mid-terrace,flat,63,3.0,3,66,boiler,mains gas,11303,private-rented,1967-1975,0.6,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,double/triple,mid-terrace,flat,68,3.0,3,66,boiler,mains gas,20833,private-rented,pre-1920,1.7,,,2.4
E05013653,Bloomsbury,mixed use,1967-1982,cavity,insulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,53,11.0,up to 2,78,boiler,mains gas,6959,owner-occupied,1967-1975,,,,2.4
E05013653,Bloomsbury,mixed use,1950-1966,cavity,uninsulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,56,11.0,3,73,boiler,mains gas,7907,owner-occupied,1950-1966,1.0,,,2.4
E05013653,Bloomsbury,mixed use,1967-1982,cavity,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,49,11.0,up to 2,72,boiler,mains gas,7632,social,1967-1975,0.6,,,5.75
E05013653,Bloomsbury,mixed use,1900-1929,solid,uninsulated,flat,uninsulated,double/triple,end-terrace,flat,155,4.0,5,67,boiler,mains gas,22958,private-rented,pre-1920,1.7,2.3,,2.4
E05013653,Bloomsbury,mixed use,1967-1982,cavity,insulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,47,11.0,up to 2,76,boiler,mains gas,5582,owner-occupied,1967-1975,,,,2.4
E05013653,Bloomsbury,mixed use,1967-1982,cavity,insulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,53,11.0,up to 2,78,boiler,mains gas,6959,owner-occupied,1967-1975,,,,2.4
E05013653,Bloomsbury,mixed use,1967-1982,cavity,insulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,53,11.0,up to 2,78,boiler,mains gas,6959,owner-occupied,1967-1975,,,,2.4
E05013653,Bloomsbury,mixed use,1900-1929,solid,insulated,another dwelling above,another dwelling above,double/triple,mid-terrace,flat,27,3.0,up to 2,61,boiler,electricity,3178,private-rented,pre-1920,,,,2.4
E05013653,Bloomsbury,mixed use,1950-1966,cavity,uninsulated,flat,uninsulated,single/partial,end-terrace,flat,46,11.0,up to 2,63,boiler,mains gas,12484,social,1950-1966,1.0,1.7,,5.75
E05013653,Bloomsbury,mixed use,1967-1982,cavity,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,48,11.0,up to 2,70,boiler,mains gas,11310,social,1967-1975,0.6,,,5.75
E05013653,Bloomsbury,mixed use,1967-1982,cavity,insulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,53,11.0,up to 2,78,boiler,mains gas,6959,owner-occupied,1967-1975,,,,2.4
E05013653,Bloomsbury,mixed use,pre-1900,solid,uninsulated,pitched,uninsulated,double/triple,mid-terrace,flat,95,4.0,4,37,room/storage heaters,electricity,9856,owner-occupied,pre-1920,1.7,2.3,,2.4
E05013653,Bloomsbury,mixed use,1967-1982,cavity,insulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,53,11.0,up to 2,78,boiler,mains gas,6959,owner-occupied,1967-1975,,,,2.4
